"Notes","Year","Year Code","State","State Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"2022","2022","New York","36","Enterocolitis due to Clostridium difficile","A04.7",264,19677151,1.3
,"2022","2022","New York","36","Other and unspecified gastroenteritis and colitis of infectious origin","A09.0",21,19677151,0.1
,"2022","2022","New York","36","Gastroenteritis and colitis of unspecified origin","A09.9",196,19677151,1.0
,"2022","2022","New York","36","Tuberculosis of lung, without mention of bacteriological or histological confirmation","A16.2",18,19677151,Unreliable
,"2022","2022","New York","36","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation","A16.9",10,19677151,Unreliable
,"2022","2022","New York","36","Pulmonary mycobacterial infection","A31.0",16,19677151,Unreliable
,"2022","2022","New York","36","Septicaemia due to Staphylococcus aureus","A41.0",39,19677151,0.2
,"2022","2022","New York","36","Septicaemia due to unspecified staphylococcus","A41.2",29,19677151,0.1
,"2022","2022","New York","36","Septicaemia due to other Gram-negative organisms","A41.5",62,19677151,0.3
,"2022","2022","New York","36","Septicaemia, unspecified","A41.9",2347,19677151,11.9
,"2022","2022","New York","36","Legionnaires disease","A48.1",30,19677151,0.2
,"2022","2022","New York","36","Staphylococcal infection, unspecified","A49.0",78,19677151,0.4
,"2022","2022","New York","36","Streptococcal infection, unspecified","A49.1",46,19677151,0.2
,"2022","2022","New York","36","Other bacterial infections of unspecified site","A49.8",54,19677151,0.3
,"2022","2022","New York","36","Bacterial infection, unspecified","A49.9",135,19677151,0.7
,"2022","2022","New York","36","Creutzfeldt-Jakob disease - CJD","A81.0",40,19677151,0.2
,"2022","2022","New York","36","Herpesviral encephalitis","B00.4",15,19677151,Unreliable
,"2022","2022","New York","36","Acute hepatitis B without delta-agent and without hepatic coma","B16.9",24,19677151,0.1
,"2022","2022","New York","36","Chronic viral hepatitis C","B18.2",112,19677151,0.6
,"2022","2022","New York","36","HIV disease resulting in other bacterial infections","B20.1",29,19677151,0.1
,"2022","2022","New York","36","HIV disease resulting in other viral infections","B20.3",11,19677151,Unreliable
,"2022","2022","New York","36","HIV disease resulting in multiple infections","B20.7",62,19677151,0.3
,"2022","2022","New York","36","HIV disease resulting in other infectious and parasitic diseases","B20.8",18,19677151,Unreliable
,"2022","2022","New York","36","HIV disease with other types of non-Hodgkin lymphoma","B21.2",11,19677151,Unreliable
,"2022","2022","New York","36","HIV disease resulting in other malignant neoplasms","B21.8",10,19677151,Unreliable
,"2022","2022","New York","36","HIV disease resulting in multiple diseases classified elsewhere","B22.7",41,19677151,0.2
,"2022","2022","New York","36","HIV disease resulting in other specified conditions","B23.8",83,19677151,0.4
,"2022","2022","New York","36","Unspecified human immunodeficiency virus [HIV] disease","B24",47,19677151,0.2
,"2022","2022","New York","36","Coronavirus infection, unspecified","B34.2",43,19677151,0.2
,"2022","2022","New York","36","Other viral infections of unspecified site","B34.8",76,19677151,0.4
,"2022","2022","New York","36","Viral infection, unspecified","B34.9",14,19677151,Unreliable
,"2022","2022","New York","36","Candidal septicaemia","B37.7",26,19677151,0.1
,"2022","2022","New York","36","Unspecified mycosis","B49",50,19677151,0.3
,"2022","2022","New York","36","Pneumocystosis","B59",19,19677151,Unreliable
,"2022","2022","New York","36","Sequelae of other specified infectious and parasitic diseases","B94.8",23,19677151,0.1
,"2022","2022","New York","36","Other and unspecified infectious diseases","B99",86,19677151,0.4
,"2022","2022","New York","36","Malignant neoplasm of base of tongue","C01",15,19677151,Unreliable
,"2022","2022","New York","36","Tongue, unspecified - Malignant neoplasms","C02.9",130,19677151,0.7
,"2022","2022","New York","36","Hard palate - Malignant neoplasms","C05.0",10,19677151,Unreliable
,"2022","2022","New York","36","Mouth, unspecified - Malignant neoplasms","C06.9",71,19677151,0.4
,"2022","2022","New York","36","Malignant neoplasm of parotid gland","C07",40,19677151,0.2
,"2022","2022","New York","36","Major salivary gland, unspecified - Malignant neoplasms","C08.9",21,19677151,0.1
,"2022","2022","New York","36","Tonsil, unspecified - Malignant neoplasms","C09.9",50,19677151,0.3
,"2022","2022","New York","36","Oropharynx, unspecified - Malignant neoplasms","C10.9",94,19677151,0.5
,"2022","2022","New York","36","Nasopharynx, unspecified - Malignant neoplasms","C11.9",41,19677151,0.2
,"2022","2022","New York","36","Hypopharynx, unspecified - Malignant neoplasms","C13.9",28,19677151,0.1
,"2022","2022","New York","36","Pharynx, unspecified - Malignant neoplasms","C14.0",63,19677151,0.3
,"2022","2022","New York","36","Lower third of oesophagus - Malignant neoplasms","C15.5",22,19677151,0.1
,"2022","2022","New York","36","Oesophagus, unspecified - Malignant neoplasms","C15.9",819,19677151,4.2
,"2022","2022","New York","36","Cardia - Malignant neoplasms","C16.0",82,19677151,0.4
,"2022","2022","New York","36","Stomach, unspecified - Malignant neoplasms","C16.9",642,19677151,3.3
,"2022","2022","New York","36","Duodenum - Malignant neoplasms","C17.0",66,19677151,0.3
,"2022","2022","New York","36","Ileum - Malignant neoplasms","C17.2",10,19677151,Unreliable
,"2022","2022","New York","36","Small intestine, unspecified - Malignant neoplasms","C17.9",37,19677151,0.2
,"2022","2022","New York","36","Caecum - Malignant neoplasms","C18.0",38,19677151,0.2
,"2022","2022","New York","36","Appendix - Malignant neoplasms","C18.1",65,19677151,0.3
,"2022","2022","New York","36","Ascending colon - Malignant neoplasms","C18.2",27,19677151,0.1
,"2022","2022","New York","36","Transverse colon - Malignant neoplasms","C18.4",13,19677151,Unreliable
,"2022","2022","New York","36","Sigmoid colon - Malignant neoplasms","C18.7",52,19677151,0.3
,"2022","2022","New York","36","Colon, unspecified - Malignant neoplasms","C18.9",1810,19677151,9.2
,"2022","2022","New York","36","Malignant neoplasm of rectosigmoid junction","C19",218,19677151,1.1
,"2022","2022","New York","36","Malignant neoplasm of rectum","C20",505,19677151,2.6
,"2022","2022","New York","36","Anus, unspecified - Malignant neoplasms","C21.0",60,19677151,0.3
,"2022","2022","New York","36","Liver cell carcinoma - Malignant neoplasms","C22.0",559,19677151,2.8
,"2022","2022","New York","36","Intrahepatic bile duct carcinoma - Malignant neoplasms","C22.1",514,19677151,2.6
,"2022","2022","New York","36","Liver, unspecified - Malignant neoplasms","C22.9",321,19677151,1.6
,"2022","2022","New York","36","Malignant neoplasm of gallbladder","C23",138,19677151,0.7
,"2022","2022","New York","36","Extrahepatic bile duct - Malignant neoplasms","C24.0",70,19677151,0.4
,"2022","2022","New York","36","Ampulla of Vater - Malignant neoplasms","C24.1",18,19677151,Unreliable
,"2022","2022","New York","36","Biliary tract, unspecified - Malignant neoplasms","C24.9",52,19677151,0.3
,"2022","2022","New York","36","Head of pancreas - Malignant neoplasms","C25.0",42,19677151,0.2
,"2022","2022","New York","36","Pancreatic duct - Malignant neoplasms","C25.3",18,19677151,Unreliable
,"2022","2022","New York","36","Pancreas, unspecified - Malignant neoplasms","C25.9",2737,19677151,13.9
,"2022","2022","New York","36","Intestinal tract, part unspecified - Malignant neoplasms","C26.0",10,19677151,Unreliable
,"2022","2022","New York","36","Ill-defined sites within the digestive system - Malignant neoplasms","C26.9",94,19677151,0.5
,"2022","2022","New York","36","Maxillary sinus - Malignant neoplasms","C31.0",17,19677151,Unreliable
,"2022","2022","New York","36","Glottis - Malignant neoplasms","C32.0",13,19677151,Unreliable
,"2022","2022","New York","36","Supraglottis - Malignant neoplasms","C32.1",27,19677151,0.1
,"2022","2022","New York","36","Larynx, unspecified - Malignant neoplasms","C32.9",175,19677151,0.9
,"2022","2022","New York","36","Upper lobe, bronchus or lung - Malignant neoplasms","C34.1",142,19677151,0.7
,"2022","2022","New York","36","Lower lobe, bronchus or lung - Malignant neoplasms","C34.3",80,19677151,0.4
,"2022","2022","New York","36","Bronchus or lung, unspecified - Malignant neoplasms","C34.9",6490,19677151,33.0
,"2022","2022","New York","36","Malignant neoplasm of thymus","C37",20,19677151,0.1
,"2022","2022","New York","36","Mediastinum, part unspecified - Malignant neoplasms","C38.3",14,19677151,Unreliable
,"2022","2022","New York","36","Mandible - Malignant neoplasms","C41.1",10,19677151,Unreliable
,"2022","2022","New York","36","Bone and articular cartilage, unspecified - Malignant neoplasms","C41.9",58,19677151,0.3
,"2022","2022","New York","36","Malignant melanoma of skin, unspecified - Malignant neoplasms","C43.9",347,19677151,1.8
,"2022","2022","New York","36","Skin of other and unspecified parts of face - Malignant neoplasms","C44.3",18,19677151,Unreliable
,"2022","2022","New York","36","Skin of scalp and neck - Malignant neoplasms","C44.4",75,19677151,0.4
,"2022","2022","New York","36","Malignant neoplasm of skin, unspecified - Malignant neoplasms","C44.9",121,19677151,0.6
,"2022","2022","New York","36","Mesothelioma of pleura - Malignant neoplasms","C45.0",14,19677151,Unreliable
,"2022","2022","New York","36","Mesothelioma of peritoneum - Malignant neoplasms","C45.1",10,19677151,Unreliable
,"2022","2022","New York","36","Mesothelioma of other sites - Malignant neoplasms","C45.7",16,19677151,Unreliable
,"2022","2022","New York","36","Mesothelioma, unspecified - Malignant neoplasms","C45.9",82,19677151,0.4
,"2022","2022","New York","36","Peripheral nerves and autonomic nervous system, unspecified - Malignant neoplasms","C47.9",11,19677151,Unreliable
,"2022","2022","New York","36","Retroperitoneum - Malignant neoplasms","C48.0",30,19677151,0.2
,"2022","2022","New York","36","Peritoneum, unspecified - Malignant neoplasms","C48.2",47,19677151,0.2
,"2022","2022","New York","36","Connective and soft tissue of lower limb, including hip - Malignant neoplasms","C49.2",26,19677151,0.1
,"2022","2022","New York","36","Connective and soft tissue of abdomen - Malignant neoplasms","C49.4",27,19677151,0.1
,"2022","2022","New York","36","Connective and soft tissue, unspecified - Malignant neoplasms","C49.9",245,19677151,1.2
,"2022","2022","New York","36","Breast, unspecified - Malignant neoplasms","C50.9",2227,19677151,11.3
,"2022","2022","New York","36","Vulva, unspecified - Malignant neoplasms","C51.9",103,19677151,0.5
,"2022","2022","New York","36","Malignant neoplasm of vagina","C52",20,19677151,0.1
,"2022","2022","New York","36","Cervix uteri, unspecified - Malignant neoplasms","C53.9",192,19677151,1.0
,"2022","2022","New York","36","Endometrium - Malignant neoplasms","C54.1",462,19677151,2.3
,"2022","2022","New York","36","Corpus uteri, unspecified - Malignant neoplasms","C54.9",23,19677151,0.1
,"2022","2022","New York","36","Malignant neoplasm of uterus, part unspecified","C55",368,19677151,1.9
,"2022","2022","New York","36","Malignant neoplasm of ovary","C56",783,19677151,4.0
,"2022","2022","New York","36","Fallopian tube - Malignant neoplasms","C57.0",22,19677151,0.1
,"2022","2022","New York","36","Female genital organ, unspecified - Malignant neoplasms","C57.9",33,19677151,0.2
,"2022","2022","New York","36","Penis, unspecified - Malignant neoplasms","C60.9",24,19677151,0.1
,"2022","2022","New York","36","Malignant neoplasm of prostate","C61",1660,19677151,8.4
,"2022","2022","New York","36","Testis, unspecified - Malignant neoplasms","C62.9",15,19677151,Unreliable
,"2022","2022","New York","36","Malignant neoplasm of kidney, except renal pelvis","C64",611,19677151,3.1
,"2022","2022","New York","36","Malignant neoplasm of renal pelvis","C65",11,19677151,Unreliable
,"2022","2022","New York","36","Malignant neoplasm of ureter","C66",21,19677151,0.1
,"2022","2022","New York","36","Bladder, unspecified - Malignant neoplasms","C67.9",904,19677151,4.6
,"2022","2022","New York","36","Urethra - Malignant neoplasms","C68.0",10,19677151,Unreliable
,"2022","2022","New York","36","Eye, unspecified - Malignant neoplasms","C69.9",16,19677151,Unreliable
,"2022","2022","New York","36","Meninges, unspecified - Malignant neoplasms","C70.9",15,19677151,Unreliable
,"2022","2022","New York","36","Frontal lobe - Malignant neoplasms","C71.1",29,19677151,0.1
,"2022","2022","New York","36","Temporal lobe - Malignant neoplasms","C71.2",13,19677151,Unreliable
,"2022","2022","New York","36","Parietal lobe - Malignant neoplasms","C71.3",19,19677151,Unreliable
,"2022","2022","New York","36","Cerebellum - Malignant neoplasms","C71.6",11,19677151,Unreliable
,"2022","2022","New York","36","Overlapping lesion of brain - Malignant neoplasms","C71.8",10,19677151,Unreliable
,"2022","2022","New York","36","Brain, unspecified - Malignant neoplasms","C71.9",798,19677151,4.1
,"2022","2022","New York","36","Malignant neoplasm of thyroid gland","C73",132,19677151,0.7
,"2022","2022","New York","36","Adrenal gland, unspecified - Malignant neoplasms","C74.9",25,19677151,0.1
,"2022","2022","New York","36","Head, face and neck - Malignant neoplasms","C76.0",26,19677151,0.1
,"2022","2022","New York","36","Abdomen - Malignant neoplasms","C76.2",30,19677151,0.2
,"2022","2022","New York","36","Pelvis - Malignant neoplasms","C76.3",13,19677151,Unreliable
